               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 178,            0.010133,           0.0037429,           0.0010981,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.69e-05,            4.69e-05,            4.69e-05
                 179,           0.0099405,           0.0036605,           0.0010359,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.66e-05,            4.66e-05,            4.66e-05
                 180,            0.010017,            0.003747,           0.0011147,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.63e-05,            4.63e-05,            4.63e-05
                 181,           0.0099734,           0.0037395,           0.0010539,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             4.6e-05,             4.6e-05,             4.6e-05
                 182,            0.010035,           0.0037787,          0.00075911,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.57e-05,            4.57e-05,            4.57e-05
                 183,           0.0096356,           0.0036498,          0.00074986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.54e-05,            4.54e-05,            4.54e-05
                 184,           0.0097793,            0.003719,           0.0010069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.51e-05,            4.51e-05,            4.51e-05
                 185,            0.010001,           0.0037545,           0.0010864,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.48e-05,            4.48e-05,            4.48e-05
                 186,             0.01003,           0.0037004,          0.00095407,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.45e-05,            4.45e-05,            4.45e-05
                 187,            0.009637,           0.0036952,          0.00088766,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.42e-05,            4.42e-05,            4.42e-05
                 188,           0.0098376,           0.0036701,          0.00098197,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.39e-05,            4.39e-05,            4.39e-05
                 189,           0.0096933,           0.0037012,           0.0010662,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.36e-05,            4.36e-05,            4.36e-05
                 190,           0.0098239,           0.0037776,           0.0008959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.33e-05,            4.33e-05,            4.33e-05
                 191,           0.0095984,           0.0036934,          0.00088313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             4.3e-05,             4.3e-05,             4.3e-05
                 192,            0.010046,           0.0037885,          0.00085819,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.27e-05,            4.27e-05,            4.27e-05
                 193,           0.0096982,           0.0037021,          0.00099126,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.24e-05,            4.24e-05,            4.24e-05
                 194,           0.0094901,           0.0036038,           0.0010726,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.21e-05,            4.21e-05,            4.21e-05
                 195,            0.010178,           0.0036983,           0.0014672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.18e-05,            4.18e-05,            4.18e-05
                 196,           0.0095189,           0.0036961,          0.00084408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.15e-05,            4.15e-05,            4.15e-05
                 197,           0.0093527,           0.0035055,          0.00081284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.12e-05,            4.12e-05,            4.12e-05
                 198,           0.0093126,            0.003578,          0.00064112,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.09e-05,            4.09e-05,            4.09e-05
                 199,           0.0094742,           0.0035613,           0.0010037,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.06e-05,            4.06e-05,            4.06e-05
                 200,           0.0093759,           0.0037358,          0.00084199,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            4.03e-05,            4.03e-05,            4.03e-05
                 201,           0.0094898,           0.0035959,          0.00081412,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               4e-05,               4e-05,               4e-05
                 202,           0.0091082,           0.0035316,           0.0010663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.97e-05,            3.97e-05,            3.97e-05
                 203,            0.009433,           0.0035872,          0.00090864,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.94e-05,            3.94e-05,            3.94e-05
                 204,           0.0093069,           0.0035879,          0.00076994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.91e-05,            3.91e-05,            3.91e-05
                 205,           0.0092567,            0.003403,          0.00072515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.88e-05,            3.88e-05,            3.88e-05
                 206,           0.0093314,           0.0035482,          0.00082385,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.85e-05,            3.85e-05,            3.85e-05
                 207,            0.009444,           0.0036232,          0.00076401,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.82e-05,            3.82e-05,            3.82e-05
                 208,            0.009009,           0.0037269,          0.00075159,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.79e-05,            3.79e-05,            3.79e-05
                 209,           0.0095017,           0.0036428,          0.00096119,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.76e-05,            3.76e-05,            3.76e-05
                 210,             0.00905,            0.003605,          0.00097487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.73e-05,            3.73e-05,            3.73e-05
                 211,           0.0089715,           0.0033705,          0.00058223,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             3.7e-05,             3.7e-05,             3.7e-05
                 212,           0.0090919,           0.0036089,          0.00089999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.67e-05,            3.67e-05,            3.67e-05
                 213,           0.0091867,           0.0035627,          0.00092783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.64e-05,            3.64e-05,            3.64e-05
                 214,           0.0096968,           0.0037875,          0.00094166,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.61e-05,            3.61e-05,            3.61e-05
                 215,           0.0093066,           0.0036351,          0.00065896,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.58e-05,            3.58e-05,            3.58e-05
                 216,           0.0091218,           0.0035224,           0.0009744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.55e-05,            3.55e-05,            3.55e-05
                 217,           0.0090539,           0.0035272,          0.00083658,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.52e-05,            3.52e-05,            3.52e-05
                 218,           0.0092968,           0.0037203,          0.00095518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.49e-05,            3.49e-05,            3.49e-05
                 219,           0.0087721,           0.0033855,          0.00080947,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.46e-05,            3.46e-05,            3.46e-05
                 220,           0.0090088,           0.0036922,           0.0009482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.43e-05,            3.43e-05,            3.43e-05
                 221,           0.0093375,           0.0036466,          0.00094239,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             3.4e-05,             3.4e-05,             3.4e-05
                 222,           0.0088027,            0.003509,          0.00063076,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.37e-05,            3.37e-05,            3.37e-05
                 223,           0.0089811,           0.0034005,          0.00068021,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.34e-05,            3.34e-05,            3.34e-05
                 224,           0.0090015,           0.0035503,          0.00079604,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.31e-05,            3.31e-05,            3.31e-05
                 225,           0.0088512,           0.0036339,           0.0007442,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.28e-05,            3.28e-05,            3.28e-05
                 226,           0.0086076,           0.0035193,          0.00076852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.25e-05,            3.25e-05,            3.25e-05
                 227,           0.0088444,           0.0034505,          0.00078223,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.22e-05,            3.22e-05,            3.22e-05
                 228,           0.0091577,           0.0035996,          0.00079867,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.19e-05,            3.19e-05,            3.19e-05
                 229,           0.0085147,            0.003524,          0.00096149,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.16e-05,            3.16e-05,            3.16e-05
                 230,           0.0088635,            0.003623,          0.00088043,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.13e-05,            3.13e-05,            3.13e-05
                 231,           0.0084933,           0.0033464,          0.00059488,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             3.1e-05,             3.1e-05,             3.1e-05
                 232,           0.0087269,           0.0034515,          0.00083103,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.07e-05,            3.07e-05,            3.07e-05
                 233,           0.0085997,           0.0031589,          0.00073935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.04e-05,            3.04e-05,            3.04e-05
                 234,           0.0091234,           0.0036552,           0.0009893,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            3.01e-05,            3.01e-05,            3.01e-05
                 235,            0.009012,           0.0033837,          0.00073691,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.98e-05,            2.98e-05,            2.98e-05
                 236,           0.0084908,           0.0032103,          0.00082605,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.95e-05,            2.95e-05,            2.95e-05
                 237,             0.00858,           0.0034218,          0.00076371,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.92e-05,            2.92e-05,            2.92e-05
                 238,           0.0087841,           0.0036127,          0.00085132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.89e-05,            2.89e-05,            2.89e-05
                 239,           0.0087513,           0.0034447,           0.0010585,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.86e-05,            2.86e-05,            2.86e-05
                 240,           0.0085763,           0.0034869,           0.0006677,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.83e-05,            2.83e-05,            2.83e-05
                 241,           0.0084054,           0.0034319,          0.00076908,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             2.8e-05,             2.8e-05,             2.8e-05
                 242,           0.0083676,           0.0032292,          0.00075676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.77e-05,            2.77e-05,            2.77e-05
                 243,           0.0087626,           0.0033361,          0.00063885,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.74e-05,            2.74e-05,            2.74e-05
                 244,           0.0085925,            0.003386,          0.00099654,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.71e-05,            2.71e-05,            2.71e-05
                 245,            0.008577,            0.003152,          0.00058138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.68e-05,            2.68e-05,            2.68e-05
                 246,            0.008873,           0.0036729,          0.00085301,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.65e-05,            2.65e-05,            2.65e-05
                 247,           0.0086552,           0.0034906,          0.00079586,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.62e-05,            2.62e-05,            2.62e-05
                 248,           0.0085629,           0.0034489,          0.00058579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.59e-05,            2.59e-05,            2.59e-05
                 249,           0.0081798,           0.0032896,          0.00095962,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.56e-05,            2.56e-05,            2.56e-05
                 250,           0.0083106,           0.0033259,           0.0008204,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.53e-05,            2.53e-05,            2.53e-05
                 251,           0.0086365,           0.0033566,          0.00069769,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             2.5e-05,             2.5e-05,             2.5e-05
                 252,            0.008668,           0.0035722,          0.00058041,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.47e-05,            2.47e-05,            2.47e-05
                 253,           0.0082628,           0.0032692,          0.00074962,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.44e-05,            2.44e-05,            2.44e-05
                 254,           0.0084158,           0.0033328,           0.0006905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.41e-05,            2.41e-05,            2.41e-05
                 255,           0.0083213,           0.0033538,          0.00080353,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.38e-05,            2.38e-05,            2.38e-05
                 256,           0.0080919,           0.0031417,          0.00050517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.35e-05,            2.35e-05,            2.35e-05
                 257,           0.0080254,           0.0032516,          0.00054692,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.32e-05,            2.32e-05,            2.32e-05
                 258,            0.008412,           0.0035243,          0.00055391,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.29e-05,            2.29e-05,            2.29e-05
                 259,           0.0082041,           0.0032643,          0.00053374,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.26e-05,            2.26e-05,            2.26e-05
                 260,           0.0083063,           0.0033259,          0.00055173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.23e-05,            2.23e-05,            2.23e-05
                 261,           0.0084966,           0.0036102,          0.00073283,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             2.2e-05,             2.2e-05,             2.2e-05
                 262,           0.0085081,           0.0035767,          0.00083266,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.17e-05,            2.17e-05,            2.17e-05
                 263,           0.0084504,           0.0034288,            0.000625,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.14e-05,            2.14e-05,            2.14e-05
                 264,           0.0078982,           0.0033965,          0.00070831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.11e-05,            2.11e-05,            2.11e-05
                 265,           0.0081082,           0.0033427,          0.00080989,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.08e-05,            2.08e-05,            2.08e-05
                 266,           0.0082389,           0.0032712,          0.00060969,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.05e-05,            2.05e-05,            2.05e-05
                 267,           0.0085983,           0.0032819,          0.00063476,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            2.02e-05,            2.02e-05,            2.02e-05
                 268,           0.0080404,           0.0034776,          0.00087218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.99e-05,            1.99e-05,            1.99e-05
                 269,           0.0080214,           0.0032875,          0.00077254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.96e-05,            1.96e-05,            1.96e-05
                 270,           0.0079606,             0.00322,          0.00070485,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.93e-05,            1.93e-05,            1.93e-05
                 271,           0.0080144,           0.0032454,          0.00082041,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             1.9e-05,             1.9e-05,             1.9e-05
                 272,           0.0081285,           0.0033792,          0.00074895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.87e-05,            1.87e-05,            1.87e-05
                 273,           0.0079856,           0.0032767,          0.00065508,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.84e-05,            1.84e-05,            1.84e-05
                 274,           0.0079438,           0.0032796,          0.00066836,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.81e-05,            1.81e-05,            1.81e-05
                 275,           0.0077793,           0.0033927,          0.00056012,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.78e-05,            1.78e-05,            1.78e-05
                 276,           0.0080828,           0.0034422,          0.00084289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.75e-05,            1.75e-05,            1.75e-05
                 277,           0.0081763,           0.0035651,          0.00064905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.72e-05,            1.72e-05,            1.72e-05
                 278,           0.0079583,           0.0032661,          0.00051454,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.69e-05,            1.69e-05,            1.69e-05
                 279,            0.007788,           0.0032132,          0.00062151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.66e-05,            1.66e-05,            1.66e-05
                 280,           0.0081193,           0.0033474,          0.00067833,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.63e-05,            1.63e-05,            1.63e-05
                 281,           0.0080106,           0.0031624,          0.00057727,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             1.6e-05,             1.6e-05,             1.6e-05
                 282,           0.0081522,           0.0033777,          0.00067582,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.57e-05,            1.57e-05,            1.57e-05
                 283,           0.0079033,           0.0031867,           0.0006224,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.54e-05,            1.54e-05,            1.54e-05
                 284,           0.0077105,            0.003413,          0.00076169,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.51e-05,            1.51e-05,            1.51e-05
                 285,           0.0081251,           0.0034166,          0.00058703,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.48e-05,            1.48e-05,            1.48e-05
                 286,            0.007857,           0.0031964,          0.00046933,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.45e-05,            1.45e-05,            1.45e-05
                 287,             0.00751,           0.0031743,          0.00095952,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.42e-05,            1.42e-05,            1.42e-05
                 288,           0.0077239,            0.003335,          0.00055935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.39e-05,            1.39e-05,            1.39e-05
                 289,           0.0079697,           0.0032478,          0.00049574,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.36e-05,            1.36e-05,            1.36e-05
                 290,           0.0076579,           0.0032298,          0.00071871,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.33e-05,            1.33e-05,            1.33e-05
                 291,           0.0080079,           0.0032856,          0.00057338,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             1.3e-05,             1.3e-05,             1.3e-05
                 292,           0.0076675,           0.0033034,          0.00041836,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.27e-05,            1.27e-05,            1.27e-05
                 293,           0.0076781,           0.0032971,          0.00063123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.24e-05,            1.24e-05,            1.24e-05
                 294,           0.0079546,           0.0032135,          0.00058058,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.21e-05,            1.21e-05,            1.21e-05
                 295,           0.0073005,           0.0031793,          0.00054156,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.18e-05,            1.18e-05,            1.18e-05
                 296,           0.0081317,           0.0033611,          0.00066154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.15e-05,            1.15e-05,            1.15e-05
                 297,           0.0075115,           0.0032101,          0.00077558,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.12e-05,            1.12e-05,            1.12e-05
                 298,           0.0077144,            0.003286,           0.0008672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            1.09e-05,            1.09e-05,            1.09e-05
                 299,           0.0080936,           0.0035033,          0.00079936,             0.97551,              0.9669,             0.97651,             0.76407,            0.017712,           0.0072098,           0.0017188,            1.06e-05,            1.06e-05,            1.06e-05
