               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,           0.0066607,           0.0015337,          0.00072937,             0.97632,             0.95374,             0.97949,              0.7653,            0.017289,           0.0081766,           0.0021054,            0.000559,            0.000559,            0.000559
                 149,           0.0068669,           0.0014858,          0.00072969,             0.97605,             0.95297,             0.97935,             0.76585,            0.017292,           0.0081877,           0.0021007,            0.000556,            0.000556,            0.000556
                 150,           0.0069015,           0.0014824,            0.000731,             0.97636,             0.95352,              0.9792,             0.76551,            0.017291,            0.008197,            0.002095,            0.000553,            0.000553,            0.000553
                 151,           0.0066625,            0.001532,          0.00069214,             0.97617,             0.95391,             0.97884,             0.76558,             0.01729,           0.0082051,           0.0020884,             0.00055,             0.00055,             0.00055
                 152,           0.0067989,           0.0015379,          0.00069727,             0.97607,             0.95405,             0.97892,             0.76482,            0.017291,            0.008215,           0.0020861,            0.000547,            0.000547,            0.000547
                 153,           0.0066594,            0.001465,           0.0007112,             0.97554,             0.95462,             0.97859,             0.76521,            0.017291,           0.0082226,           0.0020892,            0.000544,            0.000544,            0.000544
                 154,           0.0064907,           0.0014579,           0.0007094,             0.97558,             0.95377,              0.9787,             0.76528,            0.017293,           0.0082331,           0.0020941,            0.000541,            0.000541,            0.000541
                 155,           0.0064538,           0.0014959,          0.00070199,             0.97556,             0.95323,             0.97861,             0.76532,            0.017291,           0.0082384,           0.0020969,            0.000538,            0.000538,            0.000538
                 156,           0.0064727,           0.0014885,          0.00069126,              0.9761,             0.95347,              0.9785,              0.7655,            0.017291,           0.0082473,              0.0021,            0.000535,            0.000535,            0.000535
                 157,           0.0064968,           0.0014655,          0.00068599,             0.97647,             0.95249,              0.9782,             0.76453,            0.017291,           0.0082568,           0.0021009,            0.000532,            0.000532,            0.000532
                 158,           0.0064664,           0.0014658,          0.00069029,             0.97684,             0.95233,             0.97825,             0.76516,            0.017292,           0.0082642,           0.0021017,            0.000529,            0.000529,            0.000529
                 159,            0.006424,           0.0014931,          0.00068427,             0.97682,             0.95288,             0.97832,             0.76561,            0.017292,           0.0082709,           0.0021021,            0.000526,            0.000526,            0.000526
                 160,           0.0063167,           0.0014516,          0.00068624,             0.97687,              0.9524,             0.97852,             0.76586,             0.01729,            0.008279,           0.0021007,            0.000523,            0.000523,            0.000523
                 161,           0.0063039,           0.0015024,          0.00068045,             0.97663,             0.95229,              0.9784,             0.76575,            0.017289,           0.0082862,           0.0021026,             0.00052,             0.00052,             0.00052
                 162,           0.0063629,           0.0014229,          0.00067372,             0.97669,             0.95225,             0.97847,             0.76672,            0.017289,           0.0082937,           0.0021036,            0.000517,            0.000517,            0.000517
                 163,           0.0061999,           0.0014281,          0.00064763,             0.97691,             0.95209,             0.97845,             0.76671,            0.017286,           0.0083014,            0.002105,            0.000514,            0.000514,            0.000514
                 164,           0.0062333,           0.0013845,          0.00068654,             0.97686,             0.95203,             0.97865,             0.76811,            0.017284,           0.0083084,           0.0021029,            0.000511,            0.000511,            0.000511
                 165,            0.005932,           0.0013814,           0.0006514,             0.97724,             0.95178,             0.97868,              0.7676,            0.017283,            0.008315,           0.0021045,            0.000508,            0.000508,            0.000508
                 166,           0.0062879,           0.0014814,          0.00066247,             0.97707,             0.95175,             0.97876,             0.76809,            0.017281,           0.0083208,           0.0021077,            0.000505,            0.000505,            0.000505
                 167,           0.0059483,           0.0013488,          0.00063809,             0.97725,             0.95156,             0.97873,             0.76767,            0.017279,            0.008329,           0.0021124,            0.000502,            0.000502,            0.000502
                 168,           0.0065208,           0.0015005,          0.00076823,             0.97742,             0.95141,             0.97894,             0.76831,            0.017277,           0.0083377,           0.0021137,            0.000499,            0.000499,            0.000499
                 169,           0.0061824,           0.0014212,          0.00064189,             0.97768,             0.95128,             0.97891,             0.76862,            0.017275,           0.0083427,           0.0021157,            0.000496,            0.000496,            0.000496
                 170,           0.0062549,           0.0014975,          0.00063745,             0.97816,             0.95108,             0.97887,             0.76829,            0.017272,           0.0083488,           0.0021155,            0.000493,            0.000493,            0.000493
                 171,            0.006123,           0.0013983,          0.00063128,             0.97854,             0.95089,             0.97891,             0.76832,            0.017269,           0.0083563,            0.002118,             0.00049,             0.00049,             0.00049
                 172,            0.006175,           0.0013805,          0.00064221,             0.97851,             0.95085,              0.9792,             0.76893,            0.017269,           0.0083643,           0.0021179,            0.000487,            0.000487,            0.000487
                 173,           0.0059541,           0.0013155,          0.00062906,             0.97855,             0.94946,             0.97789,             0.76743,            0.017268,           0.0083712,           0.0021197,            0.000484,            0.000484,            0.000484
                 174,           0.0060243,           0.0014953,          0.00065227,             0.97865,             0.94933,             0.97788,              0.7678,            0.017267,           0.0083765,           0.0021196,            0.000481,            0.000481,            0.000481
                 175,           0.0057919,           0.0014378,          0.00062014,             0.97851,             0.94938,             0.97789,             0.76781,            0.017263,           0.0083826,           0.0021178,            0.000478,            0.000478,            0.000478
                 176,           0.0060682,           0.0014176,          0.00060724,             0.97848,             0.94931,             0.97797,              0.7676,            0.017258,           0.0083904,           0.0021172,            0.000475,            0.000475,            0.000475
                 177,           0.0057857,           0.0013726,          0.00060185,             0.97827,             0.94928,               0.978,               0.768,            0.017255,           0.0083968,           0.0021177,            0.000472,            0.000472,            0.000472
                 178,           0.0059077,           0.0013995,          0.00061286,             0.97837,             0.94917,             0.97802,             0.76784,            0.017252,           0.0084017,           0.0021165,            0.000469,            0.000469,            0.000469
                 179,           0.0056832,           0.0013348,          0.00060142,             0.97841,             0.94938,             0.97801,             0.76759,             0.01725,           0.0084091,           0.0021144,            0.000466,            0.000466,            0.000466
                 180,           0.0057862,           0.0013355,          0.00061197,             0.97871,             0.94915,             0.97794,             0.76814,            0.017247,            0.008414,           0.0021138,            0.000463,            0.000463,            0.000463
                 181,           0.0058999,           0.0013457,          0.00062428,             0.97875,             0.94923,             0.97779,             0.76746,            0.017243,           0.0084202,           0.0021146,             0.00046,             0.00046,             0.00046
                 182,           0.0059985,           0.0014317,          0.00066843,             0.97875,             0.94907,             0.97798,             0.76724,            0.017239,           0.0084261,           0.0021153,            0.000457,            0.000457,            0.000457
                 183,           0.0058467,           0.0014848,          0.00060198,             0.97877,             0.94897,             0.97799,             0.76689,            0.017235,           0.0084299,           0.0021168,            0.000454,            0.000454,            0.000454
                 184,           0.0057455,           0.0013977,          0.00058099,             0.97875,             0.94894,             0.97826,             0.76738,            0.017233,           0.0084352,           0.0021186,            0.000451,            0.000451,            0.000451
                 185,           0.0054441,           0.0012693,          0.00057205,              0.9787,             0.94892,             0.97828,             0.76772,             0.01723,           0.0084399,           0.0021203,            0.000448,            0.000448,            0.000448
                 186,           0.0055416,           0.0013099,          0.00057985,             0.97852,             0.94932,             0.97816,             0.76743,            0.017228,           0.0084467,           0.0021228,            0.000445,            0.000445,            0.000445
                 187,             0.00583,           0.0013218,          0.00058366,             0.97889,             0.94943,             0.97823,               0.767,            0.017227,           0.0084533,           0.0021248,            0.000442,            0.000442,            0.000442
                 188,           0.0055188,           0.0013353,           0.0005916,             0.97928,             0.94896,             0.97816,             0.76707,            0.017226,           0.0084584,           0.0021248,            0.000439,            0.000439,            0.000439
                 189,           0.0053728,           0.0013197,           0.0005754,              0.9793,             0.95044,             0.97825,             0.76741,            0.017227,           0.0084628,            0.002124,            0.000436,            0.000436,            0.000436
                 190,           0.0054672,           0.0012677,          0.00055668,              0.9794,             0.95042,             0.97843,             0.76753,            0.017226,           0.0084686,           0.0021236,            0.000433,            0.000433,            0.000433
                 191,           0.0055001,           0.0013037,          0.00056689,             0.97922,             0.95059,             0.97822,             0.76731,            0.017226,           0.0084749,           0.0021236,             0.00043,             0.00043,             0.00043
                 192,           0.0056003,           0.0013097,          0.00057772,             0.98227,             0.95022,             0.97859,             0.76823,            0.017225,           0.0084814,            0.002124,            0.000427,            0.000427,            0.000427
                 193,           0.0055777,           0.0013426,          0.00055736,             0.98055,             0.95021,             0.97856,             0.76794,            0.017225,           0.0084881,           0.0021227,            0.000424,            0.000424,            0.000424
                 194,           0.0054443,           0.0012684,          0.00056353,             0.98058,             0.95016,             0.97827,             0.76764,            0.017225,           0.0084959,           0.0021223,            0.000421,            0.000421,            0.000421
                 195,           0.0054389,           0.0012156,          0.00056039,             0.98061,             0.95012,             0.97822,             0.76696,            0.017224,           0.0085027,           0.0021218,            0.000418,            0.000418,            0.000418
                 196,           0.0054417,           0.0012858,          0.00054734,              0.9807,             0.95008,             0.97851,             0.76739,            0.017225,           0.0085084,           0.0021212,            0.000415,            0.000415,            0.000415
                 197,           0.0055411,           0.0012905,          0.00056769,             0.98068,             0.95012,              0.9785,             0.76738,            0.017225,           0.0085157,           0.0021206,            0.000412,            0.000412,            0.000412
                 198,           0.0054048,           0.0013233,          0.00053005,             0.98072,             0.95011,              0.9785,             0.76741,            0.017223,           0.0085218,           0.0021209,            0.000409,            0.000409,            0.000409
                 199,           0.0053841,            0.001318,          0.00053903,             0.98078,             0.95009,             0.97859,             0.76775,            0.017223,           0.0085286,           0.0021217,            0.000406,            0.000406,            0.000406
                 200,           0.0053507,           0.0012347,          0.00054604,             0.98083,             0.95007,             0.97861,              0.7666,            0.017222,           0.0085366,           0.0021223,            0.000403,            0.000403,            0.000403
                 201,           0.0054611,           0.0012191,          0.00054698,             0.98091,             0.94997,             0.97858,             0.76609,            0.017222,           0.0085446,           0.0021225,              0.0004,              0.0004,              0.0004
                 202,           0.0050827,           0.0012222,          0.00052554,             0.98102,             0.94989,             0.97857,             0.76647,            0.017222,           0.0085527,            0.002121,            0.000397,            0.000397,            0.000397
                 203,           0.0052049,           0.0012803,          0.00053061,              0.9811,             0.94983,             0.97855,             0.76692,             0.01722,           0.0085591,           0.0021198,            0.000394,            0.000394,            0.000394
                 204,           0.0052085,           0.0012426,          0.00053076,              0.9799,             0.95035,             0.97857,             0.76659,            0.017219,           0.0085655,           0.0021198,            0.000391,            0.000391,            0.000391
                 205,           0.0050586,           0.0012659,          0.00051011,             0.98107,              0.9499,             0.97868,             0.76658,            0.017217,           0.0085726,           0.0021206,            0.000388,            0.000388,            0.000388
                 206,           0.0051387,           0.0012324,          0.00054515,             0.98112,              0.9499,             0.97869,             0.76651,            0.017217,           0.0085797,           0.0021209,            0.000385,            0.000385,            0.000385
                 207,           0.0051547,           0.0012454,          0.00051194,             0.98116,              0.9499,             0.97866,             0.76711,            0.017215,           0.0085872,           0.0021212,            0.000382,            0.000382,            0.000382
                 208,           0.0052253,            0.001238,           0.0006052,             0.98085,             0.94949,             0.97869,             0.76741,            0.017216,           0.0085951,           0.0021229,            0.000379,            0.000379,            0.000379
                 209,           0.0050843,           0.0012182,          0.00050145,             0.98083,             0.94953,             0.97872,             0.76758,            0.017215,           0.0086027,           0.0021237,            0.000376,            0.000376,            0.000376
                 210,           0.0049753,           0.0012516,           0.0004794,             0.98087,             0.94955,             0.97848,             0.76753,            0.017214,           0.0086095,           0.0021235,            0.000373,            0.000373,            0.000373
                 211,           0.0049472,           0.0011822,          0.00050063,             0.98077,             0.94961,             0.97879,              0.7674,            0.017214,           0.0086171,           0.0021228,             0.00037,             0.00037,             0.00037
                 212,           0.0049686,           0.0012481,          0.00047345,             0.98089,             0.94959,             0.97879,             0.76784,            0.017215,           0.0086244,           0.0021219,            0.000367,            0.000367,            0.000367
                 213,            0.004939,           0.0012522,          0.00047651,             0.98082,              0.9496,             0.97881,             0.76766,            0.017214,           0.0086312,           0.0021214,            0.000364,            0.000364,            0.000364
                 214,           0.0050551,           0.0012183,           0.0004869,             0.98086,             0.94957,             0.97878,             0.76769,            0.017212,           0.0086369,           0.0021206,            0.000361,            0.000361,            0.000361
                 215,           0.0049329,           0.0012069,          0.00047521,             0.98085,             0.94949,             0.97868,             0.76751,            0.017211,           0.0086438,           0.0021187,            0.000358,            0.000358,            0.000358
                 216,           0.0048662,           0.0011709,           0.0004861,             0.98082,             0.94951,             0.97865,             0.76698,            0.017209,           0.0086514,           0.0021175,            0.000355,            0.000355,            0.000355
                 217,           0.0049354,           0.0011894,          0.00047936,             0.98081,             0.94945,             0.97877,             0.76744,            0.017207,           0.0086596,           0.0021158,            0.000352,            0.000352,            0.000352
                 218,           0.0047263,            0.001148,          0.00050247,             0.97991,             0.95062,             0.97865,             0.76744,            0.017206,           0.0086664,           0.0021157,            0.000349,            0.000349,            0.000349
                 219,           0.0047378,           0.0011369,          0.00045266,             0.97988,             0.95066,              0.9786,             0.76678,            0.017206,           0.0086746,           0.0021153,            0.000346,            0.000346,            0.000346
                 220,           0.0046568,           0.0012122,          0.00044143,             0.97996,              0.9506,             0.97865,              0.7673,            0.017205,           0.0086832,           0.0021162,            0.000343,            0.000343,            0.000343
                 221,           0.0048347,           0.0011857,          0.00047987,             0.97998,             0.95064,             0.97867,             0.76704,            0.017205,           0.0086913,           0.0021153,             0.00034,             0.00034,             0.00034
                 222,           0.0048847,            0.001201,          0.00046447,             0.97957,             0.95026,             0.97878,             0.76666,            0.017205,           0.0087007,           0.0021149,            0.000337,            0.000337,            0.000337
                 223,           0.0047239,           0.0011246,          0.00044676,             0.97947,             0.95025,             0.97889,             0.76649,            0.017206,           0.0087097,           0.0021163,            0.000334,            0.000334,            0.000334
                 224,            0.004618,           0.0011389,          0.00045299,             0.97947,             0.95042,             0.97889,             0.76676,            0.017204,           0.0087178,           0.0021159,            0.000331,            0.000331,            0.000331
                 225,           0.0045685,           0.0011208,           0.0004415,             0.97949,             0.95072,             0.97891,             0.76697,            0.017205,           0.0087273,           0.0021155,            0.000328,            0.000328,            0.000328
                 226,           0.0044626,           0.0011027,          0.00044395,             0.97953,             0.95071,             0.97888,             0.76717,            0.017205,           0.0087358,           0.0021148,            0.000325,            0.000325,            0.000325
                 227,           0.0046992,           0.0011518,          0.00044756,             0.97948,             0.95086,             0.97887,             0.76694,            0.017205,           0.0087438,           0.0021136,            0.000322,            0.000322,            0.000322
                 228,           0.0047807,           0.0012134,          0.00043304,             0.97958,             0.95116,             0.97896,             0.76675,            0.017206,           0.0087523,           0.0021122,            0.000319,            0.000319,            0.000319
                 229,           0.0045707,           0.0011563,          0.00042927,             0.97959,             0.95112,             0.97902,             0.76697,            0.017205,           0.0087608,           0.0021114,            0.000316,            0.000316,            0.000316
                 230,           0.0044494,           0.0011294,          0.00041749,             0.97966,             0.95109,             0.97909,             0.76722,            0.017207,           0.0087704,           0.0021111,            0.000313,            0.000313,            0.000313
                 231,           0.0043374,            0.001072,          0.00042136,             0.97966,             0.95109,             0.97907,              0.7682,            0.017207,           0.0087789,           0.0021105,             0.00031,             0.00031,             0.00031
                 232,           0.0045494,           0.0011037,          0.00041914,              0.9796,             0.95106,             0.97912,             0.76778,            0.017207,           0.0087881,           0.0021099,            0.000307,            0.000307,            0.000307
                 233,           0.0043761,           0.0010882,           0.0004109,             0.97961,             0.95103,             0.97902,             0.76731,            0.017207,           0.0087981,           0.0021096,            0.000304,            0.000304,            0.000304
                 234,           0.0044277,           0.0011168,          0.00040723,             0.97959,             0.95102,             0.97902,             0.76747,             0.01721,           0.0088084,           0.0021085,            0.000301,            0.000301,            0.000301
                 235,           0.0045855,           0.0011176,          0.00046599,             0.97958,             0.95109,             0.97928,             0.76771,            0.017211,            0.008819,           0.0021075,            0.000298,            0.000298,            0.000298
                 236,           0.0043609,           0.0011203,          0.00043679,             0.97954,             0.95114,             0.97905,             0.76715,            0.017212,           0.0088281,            0.002107,            0.000295,            0.000295,            0.000295
                 237,           0.0044646,           0.0011183,          0.00040354,             0.97952,             0.95116,             0.97901,             0.76684,            0.017212,           0.0088367,           0.0021057,            0.000292,            0.000292,            0.000292
                 238,           0.0043841,            0.001146,          0.00039174,             0.97956,             0.95116,             0.97922,             0.76759,            0.017213,           0.0088452,            0.002104,            0.000289,            0.000289,            0.000289
                 239,           0.0044103,           0.0010892,          0.00041364,              0.9795,             0.95116,             0.97932,             0.76772,            0.017213,           0.0088541,           0.0021027,            0.000286,            0.000286,            0.000286
                 240,           0.0043507,           0.0011035,          0.00039257,             0.97942,             0.95122,             0.97935,             0.76794,            0.017214,           0.0088636,           0.0021009,            0.000283,            0.000283,            0.000283
                 241,           0.0042263,            0.001091,          0.00038913,             0.97936,             0.95127,             0.97921,             0.76796,            0.017216,           0.0088739,           0.0020982,             0.00028,             0.00028,             0.00028
                 242,           0.0041555,           0.0010546,          0.00038271,             0.97924,              0.9513,             0.97921,             0.76795,            0.017215,            0.008883,           0.0020968,            0.000277,            0.000277,            0.000277
                 243,           0.0044537,           0.0011264,          0.00038696,             0.97904,             0.95017,             0.97929,             0.76734,            0.017216,           0.0088942,           0.0020945,            0.000274,            0.000274,            0.000274
                 244,           0.0042246,           0.0010499,          0.00037426,             0.97904,             0.95014,             0.97926,             0.76762,            0.017216,           0.0089052,            0.002092,            0.000271,            0.000271,            0.000271
                 245,           0.0041262,           0.0010489,          0.00036882,             0.97905,             0.95039,             0.97922,             0.76739,            0.017217,           0.0089162,             0.00209,            0.000268,            0.000268,            0.000268
                 246,           0.0041523,           0.0010816,          0.00036639,             0.97904,             0.95039,             0.97933,             0.76754,            0.017217,           0.0089275,           0.0020885,            0.000265,            0.000265,            0.000265
                 247,           0.0040921,           0.0011103,          0.00037255,             0.97903,             0.95038,              0.9793,              0.7683,            0.017217,           0.0089377,           0.0020869,            0.000262,            0.000262,            0.000262
                 248,           0.0041446,           0.0010565,          0.00038299,             0.97899,             0.95039,             0.97925,             0.76749,            0.017218,           0.0089481,           0.0020854,            0.000259,            0.000259,            0.000259
                 249,           0.0040829,          0.00099718,          0.00035938,              0.9789,             0.95044,             0.97916,             0.76771,            0.017221,           0.0089601,            0.002082,            0.000256,            0.000256,            0.000256
                 250,           0.0040854,           0.0010216,          0.00037233,             0.97883,             0.95055,             0.97925,             0.76786,            0.017223,            0.008971,             0.00208,            0.000253,            0.000253,            0.000253
                 251,           0.0040316,           0.0010754,          0.00036613,              0.9789,             0.95054,             0.97918,             0.76823,            0.017224,           0.0089819,            0.002079,             0.00025,             0.00025,             0.00025
                 252,           0.0042174,           0.0010702,           0.0003673,             0.97885,             0.95057,              0.9792,             0.76772,            0.017226,           0.0089929,           0.0020779,            0.000247,            0.000247,            0.000247
                 253,            0.003986,           0.0010379,           0.0003429,             0.97865,             0.95069,             0.97923,             0.76781,            0.017227,           0.0090049,           0.0020755,            0.000244,            0.000244,            0.000244
                 254,           0.0039231,           0.0010235,          0.00034472,             0.97875,             0.95066,             0.97918,             0.76854,            0.017228,           0.0090171,           0.0020736,            0.000241,            0.000241,            0.000241
                 255,           0.0039688,            0.001026,          0.00034437,             0.97844,             0.95089,             0.97925,              0.7679,             0.01723,           0.0090285,           0.0020723,            0.000238,            0.000238,            0.000238
                 256,           0.0039926,           0.0010705,          0.00034353,             0.97843,             0.95094,             0.97922,             0.76802,            0.017232,           0.0090401,           0.0020712,            0.000235,            0.000235,            0.000235
                 257,           0.0039686,          0.00098987,          0.00033972,             0.97837,             0.95106,             0.97927,             0.76844,            0.017232,           0.0090517,           0.0020695,            0.000232,            0.000232,            0.000232
                 258,           0.0038634,          0.00099745,          0.00033035,             0.97813,             0.95133,             0.97952,             0.76838,            0.017233,           0.0090629,           0.0020681,            0.000229,            0.000229,            0.000229
                 259,           0.0039596,           0.0010261,           0.0003464,             0.97817,             0.95136,             0.97958,             0.76847,            0.017234,           0.0090732,           0.0020664,            0.000226,            0.000226,            0.000226
                 260,           0.0038046,            0.000964,          0.00033424,             0.97811,             0.95155,             0.97951,             0.76839,            0.017235,           0.0090846,           0.0020643,            0.000223,            0.000223,            0.000223
                 261,           0.0038742,          0.00093769,          0.00032492,             0.97808,              0.9516,             0.97953,             0.76848,            0.017237,           0.0090965,           0.0020641,             0.00022,             0.00022,             0.00022
                 262,            0.003855,           0.0010029,          0.00032578,             0.97803,             0.95179,             0.97945,             0.76867,            0.017239,           0.0091087,           0.0020642,            0.000217,            0.000217,            0.000217
                 263,           0.0036348,          0.00094361,          0.00031981,             0.97804,             0.95185,             0.97946,              0.7688,            0.017241,           0.0091211,           0.0020635,            0.000214,            0.000214,            0.000214
                 264,            0.003756,           0.0010179,          0.00031902,             0.97803,             0.95189,              0.9796,             0.76873,            0.017243,           0.0091325,            0.002062,            0.000211,            0.000211,            0.000211
                 265,           0.0037478,           0.0010225,          0.00031008,             0.97795,             0.95214,             0.97961,              0.7697,            0.017244,           0.0091448,           0.0020594,            0.000208,            0.000208,            0.000208
                 266,            0.003716,          0.00099381,          0.00031524,             0.97794,             0.95213,             0.97958,             0.76909,            0.017245,           0.0091555,           0.0020565,            0.000205,            0.000205,            0.000205
                 267,           0.0037528,           0.0010534,          0.00030005,             0.97798,             0.95209,             0.97953,             0.76829,            0.017245,           0.0091668,           0.0020545,            0.000202,            0.000202,            0.000202
                 268,           0.0035693,          0.00098832,          0.00029346,             0.97796,             0.95216,              0.9796,             0.76868,            0.017246,           0.0091784,           0.0020534,            0.000199,            0.000199,            0.000199
                 269,           0.0036702,          0.00098612,          0.00029673,             0.97792,             0.95217,             0.97962,             0.76871,            0.017247,            0.009191,           0.0020519,            0.000196,            0.000196,            0.000196
                 270,           0.0034019,          0.00097205,          0.00027946,             0.97786,              0.9522,              0.9795,             0.76914,            0.017247,           0.0092051,           0.0020506,            0.000193,            0.000193,            0.000193
                 271,           0.0035815,          0.00095762,          0.00030344,             0.97784,             0.95223,             0.97956,             0.76855,            0.017248,           0.0092178,           0.0020497,             0.00019,             0.00019,             0.00019
                 272,           0.0035812,          0.00096961,          0.00027507,             0.97789,             0.95228,              0.9795,             0.76873,            0.017248,           0.0092308,           0.0020492,            0.000187,            0.000187,            0.000187
                 273,           0.0034264,          0.00094266,          0.00027823,             0.97781,             0.95244,             0.97947,              0.7688,             0.01725,           0.0092435,           0.0020474,            0.000184,            0.000184,            0.000184
                 274,           0.0035505,           0.0009423,          0.00027671,             0.97762,             0.95268,             0.97948,             0.76892,            0.017251,           0.0092567,           0.0020454,            0.000181,            0.000181,            0.000181
                 275,           0.0034805,           0.0009828,          0.00027365,             0.97761,             0.95276,             0.97935,             0.76878,            0.017251,           0.0092684,           0.0020427,            0.000178,            0.000178,            0.000178
                 276,           0.0034247,          0.00092716,          0.00027143,             0.97788,             0.95264,             0.97931,             0.76921,            0.017252,           0.0092825,           0.0020403,            0.000175,            0.000175,            0.000175
                 277,           0.0033735,          0.00095928,          0.00026116,             0.97782,             0.95268,             0.97958,              0.7689,            0.017251,           0.0092962,           0.0020412,            0.000172,            0.000172,            0.000172
                 278,           0.0031794,          0.00087337,          0.00025092,              0.9777,             0.95287,             0.97947,             0.76933,            0.017252,           0.0093111,           0.0020388,            0.000169,            0.000169,            0.000169
                 279,           0.0032768,          0.00092715,          0.00025277,             0.97775,             0.95296,             0.97929,             0.76889,            0.017253,           0.0093246,            0.002037,            0.000166,            0.000166,            0.000166
                 280,           0.0032462,          0.00091241,          0.00023912,             0.97783,             0.95293,             0.97932,             0.76888,            0.017254,           0.0093379,           0.0020334,            0.000163,            0.000163,            0.000163
                 281,           0.0033005,          0.00092549,          0.00025037,             0.97787,               0.953,             0.97934,             0.76902,            0.017254,           0.0093522,           0.0020327,             0.00016,             0.00016,             0.00016
                 282,           0.0033321,          0.00094934,          0.00024447,             0.97805,             0.95304,             0.97923,             0.76862,            0.017255,           0.0093658,           0.0020305,            0.000157,            0.000157,            0.000157
                 283,            0.003296,          0.00087451,          0.00024614,             0.97817,             0.95311,             0.97912,             0.76874,            0.017257,           0.0093808,           0.0020298,            0.000154,            0.000154,            0.000154
                 284,           0.0033124,          0.00092162,          0.00024709,             0.97805,             0.95332,             0.97908,             0.76882,            0.017258,           0.0093957,           0.0020272,            0.000151,            0.000151,            0.000151
                 285,           0.0031217,          0.00089678,          0.00023385,              0.9782,             0.95336,             0.97905,              0.7688,             0.01726,           0.0094103,           0.0020266,            0.000148,            0.000148,            0.000148
                 286,           0.0031769,          0.00092721,          0.00022807,             0.97772,             0.95386,             0.97911,             0.76914,             0.01726,           0.0094246,           0.0020254,            0.000145,            0.000145,            0.000145
                 287,           0.0032074,          0.00086155,          0.00023468,             0.97788,             0.95375,               0.979,             0.76861,            0.017261,           0.0094402,           0.0020232,            0.000142,            0.000142,            0.000142
                 288,           0.0030486,           0.0008853,          0.00021914,             0.97782,             0.95373,             0.97895,             0.76877,            0.017264,           0.0094561,           0.0020221,            0.000139,            0.000139,            0.000139
                 289,           0.0031765,          0.00088386,          0.00021982,             0.97792,             0.95363,             0.97905,             0.76922,            0.017264,           0.0094706,           0.0020208,            0.000136,            0.000136,            0.000136
                 290,           0.0028654,          0.00091511,          0.00020988,             0.97788,             0.95367,             0.97899,             0.76925,            0.017265,           0.0094875,           0.0020183,            0.000133,            0.000133,            0.000133
                 291,           0.0031113,          0.00087774,          0.00021858,             0.97761,             0.95384,             0.97891,             0.76951,            0.017266,           0.0095035,           0.0020149,             0.00013,             0.00013,             0.00013
                 292,           0.0029922,          0.00086283,          0.00020547,              0.9777,             0.95378,             0.97891,             0.76909,            0.017267,           0.0095201,           0.0020121,            0.000127,            0.000127,            0.000127
                 293,           0.0029776,          0.00083532,          0.00020533,             0.97773,             0.95377,              0.9789,             0.76891,            0.017267,           0.0095369,           0.0020099,            0.000124,            0.000124,            0.000124
                 294,           0.0029964,          0.00086961,          0.00020112,             0.97767,             0.95375,              0.9789,             0.76887,            0.017269,           0.0095526,           0.0020074,            0.000121,            0.000121,            0.000121
                 295,           0.0029351,          0.00087832,          0.00020166,             0.97773,             0.95367,             0.97891,             0.76924,            0.017269,           0.0095685,           0.0020049,            0.000118,            0.000118,            0.000118
                 296,           0.0028763,           0.0008523,          0.00019757,             0.97767,             0.95364,             0.97891,             0.76847,             0.01727,           0.0095846,           0.0020018,            0.000115,            0.000115,            0.000115
                 297,           0.0028115,          0.00083123,          0.00018986,             0.97751,             0.95379,              0.9789,             0.76862,            0.017271,           0.0095998,           0.0019998,            0.000112,            0.000112,            0.000112
                 298,           0.0028161,          0.00081511,          0.00018193,             0.97758,             0.95372,             0.97897,               0.769,            0.017272,           0.0096164,           0.0019966,            0.000109,            0.000109,            0.000109
                 299,           0.0028679,          0.00085043,          0.00017854,             0.97766,              0.9537,             0.97888,             0.76908,            0.017273,           0.0096333,           0.0019941,            0.000106,            0.000106,            0.000106
